Date,Time,F_[Hz],UL1_[V],UL2_[V],UL12_[V],UNE_[V],THDL1_[%],THDL2_[%],THDNE_[%],H1_UL1_[%],H1_UL2_[%],H2_UL1_[%],H2_UL2_[%],H3_UL1_[%],H3_UL2_[%],H4_UL1_[%],H4_UL2_[%],H5_UL1_[%],H5_UL2_[%],H6_UL1_[%],H6_UL2_[%],H7_UL1_[%],H7_UL2_[%],H8_UL1_[%],H8_UL2_[%],H9_UL1_[%],H9_UL2_[%],H10_UL1_[%],H10_UL2_[%],H11_UL1_[%],H11_UL2_[%],H12_UL1_[%],H12_UL2_[%],H13_UL1_[%],H13_UL2_[%],H14_UL1_[%],H14_UL2_[%],H15_UL1_[%],H15_UL2_[%],H16_UL1_[%],H16_UL2_[%],H17_UL1_[%],H17_UL2_[%],H18_UL1_[%],H18_UL2_[%],H19_UL1_[%],H19_UL2_[%],H20_UL1_[%],H20_UL2_[%],H21_UL1_[%],H21_UL2_[%],H22_UL1_[%],H22_UL2_[%],H23_UL1_[%],H23_UL2_[%],H24_UL1_[%],H24_UL2_[%],H25_UL1_[%],H25_UL2_[%],H26_UL1_[%],H26_UL2_[%],H27_UL1_[%],H27_UL2_[%],H28_UL1_[%],H28_UL2_[%],H29_UL1_[%],H29_UL2_[%],H30_UL1_[%],H30_UL2_[%],H31_UL1_[%],H31_UL2_[%],H32_UL1_[%],H32_UL2_[%],H33_UL1_[%],H33_UL2_[%],H34_UL1_[%],H34_UL2_[%],H35_UL1_[%],H35_UL2_[%],H36_UL1_[%],H36_UL2_[%],H37_UL1_[%],H37_UL2_[%],H38_UL1_[%],H38_UL2_[%],H39_UL1_[%],H39_UL2_[%],H40_UL1_[%],H40_UL2_[%],H41_UL1_[%],H41_UL2_[%],H42_UL1_[%],H42_UL2_[%],H43_UL1_[%],H43_UL2_[%],H44_UL1_[%],H44_UL2_[%],H45_UL1_[%],H45_UL2_[%],H46_UL1_[%],H46_UL2_[%],H47_UL1_[%],H47_UL2_[%],H48_UL1_[%],H48_UL2_[%],H49_UL1_[%],H49_UL2_[%],H50_UL1_[%],H50_UL2_[%],Pst_UL1,Pst_UL2,UU_(Volt)_[%],IL1_[A],IL2_[A],THD_I1_[%],THD_I2_[%],THD_IN_[%],P_L1_[W],P_L1_[W]_abs,P_L2_[W],P_L2_[W]_abs,P_total_[W],P_total_[W]_abs,S_L1_[VA],S_L2_[VA],S_total_[VA],PF_L1,PF_L1_abs,PF_L2,PF_L2_abs,PF_total,PF_total_abs,QFL1,QFL2,QFtotal,E_L1_[Wh],E_L2_[Wh],E_L3_[Wh],E_total_[Wh]
2020-05-20 00:00:00,16:00:00.000,60.009,120.002,119.955,239.957,0.063,1.826,1.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.084,99.837,77.728,76.085,8.01,7.534,36.955,9152.881,9152.881,8903.375,8903.375,18056.256,18056.256,9298.328,9058.813,18388.402,0.984,0.984,0.983,0.983,0.982,0.982,0.176,0.184,0.189,1525.4801666666665,1483.8958333333333,,3009.3759999999997
2020-05-20 00:00:00,16:10:00.000,59.995,120.082,120.08,240.16199999999998,0.063,1.878,1.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.114,99.86,72.389,62.69,8.146,8.624,17.403,8539.582,8539.582,7411.81,7411.81,15951.393,15951.393,8687.306,7526.93,16313.591,0.983,0.983,0.985,0.985,0.978,0.978,0.184,0.174,0.21,1423.2636666666667,1235.3016666666667,,2658.5653333333335
2020-05-20 00:00:00,16:20:00.000,59.998,120.168,120.188,240.356,0.063,1.897,1.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.105,99.856,73.995,60.409,8.103,8.788,13.812,8696.761,8696.761,7163.232,7163.232,15859.993,15859.993,8885.918,7251.36,16364.612,0.979,0.979,0.988,0.988,0.969,0.969,0.205,0.155,0.246,1449.4601666666667,1193.8719999999998,,2643.3321666666666
2020-05-20 00:00:00,16:30:00.000,60.011,120.926,120.923,241.849,0.063,1.881,1.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.125,99.867,68.836,57.803,8.061,8.261,15.943,8067.563,8067.563,6851.03,6851.03,14918.593,14918.593,8294.302,6973.441,15441.696,0.973,0.973,0.982,0.982,0.966,0.966,0.232,0.187,0.258,1344.5938333333334,1141.8383333333331,,2486.4321666666665
2020-05-20 00:00:00,16:40:00.000,60.001,120.796,120.798,241.594,0.063,1.89,1.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.121,99.879,63.83,52.375,8.238,8.201,15.887,7473.381,7473.381,6208.289,6208.289,13681.67,13681.67,7690.045,6321.242,14194.682,0.972,0.972,0.982,0.982,0.964,0.964,0.236,0.188,0.266,1245.5635,1034.7148333333332,,2280.278333333333
2020-05-20 00:00:00,16:50:00.000,60.005,121.06,121.06,242.12,0.063,1.843,1.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.118,99.882,62.373,52.28,6.944,7.427,15.465,7363.393,7363.393,6220.132,6220.132,13583.525,13583.525,7528.588,6313.149,13983.594,0.978,0.978,0.985,0.985,0.971,0.971,0.208,0.171,0.237,1227.2321666666667,1036.6886666666664,,2263.920833333333
2020-05-20 00:00:00,17:00:00.000,60.013,121.278,121.274,242.55200000000002,0.063,1.86,1.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.061,99.869,67.135,58.399,6.246,7.225,17.245,8006.26,8006.26,6996.176,6996.176,15002.437,15002.437,8136.942,7078.77,15303.442,0.984,0.984,0.988,0.988,0.98,0.98,0.179,0.152,0.197,1334.3766666666666,1166.0293333333334,,2500.406
2020-05-20 00:00:00,17:10:00.000,59.998,120.786,120.755,241.541,0.063,1.902,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.213,99.873,64.862,58.831,6.401,7.969,35.839,7629.881,7629.881,6911.866,6911.866,14541.746,14541.746,7808.098,7071.969,14926.093,0.977,0.977,0.977,0.977,0.974,0.974,0.212,0.212,0.225,1271.6468333333332,1151.9776666666667,,2423.6245
2020-05-20 00:00:00,17:20:00.000,60,119.27,119.243,238.51299999999998,0.063,1.894,1.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.057,99.886,58.733,51.783,6.126,8.235,36.166,6797.621,6797.621,6010.078,6010.078,12807.699,12807.699,6995.027,6173.292,13235.139,0.972,0.972,0.974,0.974,0.968,0.968,0.236,0.228,0.252,1132.9368333333332,1001.6796666666667,,2134.6165
2020-05-20 00:00:00,17:30:00.000,60.005,119.587,119.579,239.166,0.063,1.934,1.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.063,99.925,44.524,35.932,9.346,9.804,23.229,5108.479,5108.479,4106.885,4106.885,9215.363,9215.363,5283.613,4242.765,9697.231,0.967,0.967,0.968,0.968,0.95,0.95,0.255,0.251,0.311,851.4131666666667,684.4808333333333,,1535.894
2020-05-20 00:00:00,17:40:00.000,59.994,119.592,119.56,239.152,0.063,1.978,2.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.097,99.928,40.22,36.175,11.212,10.066,42.436,4634.368,4634.368,4147.605,4147.605,8781.974,8781.974,4800.039,4314.338,9170.549,0.965,0.965,0.961,0.961,0.958,0.958,0.26,0.275,0.288,772.3946666666667,691.2674999999999,,1463.6621666666665
2020-05-20 00:00:00,17:50:00.000,59.992,119.741,119.738,239.47899999999998,0.063,2.014,2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.059,99.933,42.504,32.796,10.788,10.373,19.758,4911.683,4911.683,3786.067,3786.067,8697.75,8697.75,5069.244,3922.363,9197.436,0.969,0.969,0.965,0.965,0.946,0.946,0.247,0.261,0.325,818.6138333333333,631.0111666666667,,1449.625
2020-05-20 00:00:00,18:00:00.000,60.006,119.889,119.891,239.78,0.063,2.071,2.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.162,99.927,45.128,35.198,10.395,10.684,17.496,5252.805,5252.805,4090.062,4090.062,9342.867,9342.867,5393.55,4207.67,9800.385,0.974,0.974,0.972,0.972,0.953,0.953,0.227,0.235,0.302,875.4675,681.6769999999999,,1557.1444999999999
2020-05-20 00:00:00,18:10:00.000,59.988,119.619,119.617,239.236,0.063,2.113,2.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.061,99.928,44.92,35.482,10.036,10.732,14.878,5219.406,5219.406,4103.487,4103.487,9322.893,9322.893,5347.912,4233.239,9777.437,0.976,0.976,0.969,0.969,0.954,0.954,0.218,0.246,0.301,869.901,683.9145,,1553.8155
2020-05-20 00:00:00,18:20:00.000,59.993,119.043,119.045,238.08800000000002,0.063,2.219,2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.059,99.928,45.987,34.958,10.451,11.588,17.805,5292.917,5292.917,4003.869,4003.869,9296.787,9296.787,5449.429,4155.476,9868.099,0.971,0.971,0.964,0.964,0.942,0.942,0.238,0.268,0.335,882.1528333333333,667.3115,,1549.4643333333333
2020-05-20 00:00:00,18:30:00.000,59.985,118.396,118.388,236.784,0.063,2.369,2.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.089,99.925,44.397,35.173,11.255,11.559,24.986,5025.939,5025.939,4005.577,4005.577,9031.517,9031.517,5223.25,4160.169,9564.538,0.962,0.962,0.963,0.963,0.944,0.944,0.272,0.27,0.329,837.6565,667.5961666666667,,1505.2526666666668
2020-05-20 00:00:00,18:40:00.000,59.998,119.283,119.291,238.574,0.063,2.532,2.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.082,99.92,48.798,35.703,9.68,11.611,14.471,5557.916,5557.916,4076.239,4076.239,9634.154,9634.154,5802.696,4229.915,10367.711,0.958,0.958,0.964,0.964,0.929,0.929,0.287,0.267,0.369,926.3193333333334,679.3731666666666,,1605.6925
