Date,Time,F_[Hz],UL1_[V],UL2_[V],UL12_[V],UNE_[V],THDL1_[%],THDL2_[%],THDNE_[%],H1_UL1_[%],H1_UL2_[%],H2_UL1_[%],H2_UL2_[%],H3_UL1_[%],H3_UL2_[%],H4_UL1_[%],H4_UL2_[%],H5_UL1_[%],H5_UL2_[%],H6_UL1_[%],H6_UL2_[%],H7_UL1_[%],H7_UL2_[%],H8_UL1_[%],H8_UL2_[%],H9_UL1_[%],H9_UL2_[%],H10_UL1_[%],H10_UL2_[%],H11_UL1_[%],H11_UL2_[%],H12_UL1_[%],H12_UL2_[%],H13_UL1_[%],H13_UL2_[%],H14_UL1_[%],H14_UL2_[%],H15_UL1_[%],H15_UL2_[%],H16_UL1_[%],H16_UL2_[%],H17_UL1_[%],H17_UL2_[%],H18_UL1_[%],H18_UL2_[%],H19_UL1_[%],H19_UL2_[%],H20_UL1_[%],H20_UL2_[%],H21_UL1_[%],H21_UL2_[%],H22_UL1_[%],H22_UL2_[%],H23_UL1_[%],H23_UL2_[%],H24_UL1_[%],H24_UL2_[%],H25_UL1_[%],H25_UL2_[%],H26_UL1_[%],H26_UL2_[%],H27_UL1_[%],H27_UL2_[%],H28_UL1_[%],H28_UL2_[%],H29_UL1_[%],H29_UL2_[%],H30_UL1_[%],H30_UL2_[%],H31_UL1_[%],H31_UL2_[%],H32_UL1_[%],H32_UL2_[%],H33_UL1_[%],H33_UL2_[%],H34_UL1_[%],H34_UL2_[%],H35_UL1_[%],H35_UL2_[%],H36_UL1_[%],H36_UL2_[%],H37_UL1_[%],H37_UL2_[%],H38_UL1_[%],H38_UL2_[%],H39_UL1_[%],H39_UL2_[%],H40_UL1_[%],H40_UL2_[%],H41_UL1_[%],H41_UL2_[%],H42_UL1_[%],H42_UL2_[%],H43_UL1_[%],H43_UL2_[%],H44_UL1_[%],H44_UL2_[%],H45_UL1_[%],H45_UL2_[%],H46_UL1_[%],H46_UL2_[%],H47_UL1_[%],H47_UL2_[%],H48_UL1_[%],H48_UL2_[%],H49_UL1_[%],H49_UL2_[%],H50_UL1_[%],H50_UL2_[%],Pst_UL1,Pst_UL2,UU_(Volt)_[%],IL1_[A],IL2_[A],THD_I1_[%],THD_I2_[%],THD_IN_[%],P_L1_[W],P_L1_[W]_abs,P_L2_[W],P_L2_[W]_abs,P_total_[W],P_total_[W]_abs,S_L1_[VA],S_L2_[VA],S_total_[VA],PF_L1,PF_L1_abs,PF_L2,PF_L2_abs,PF_total,PF_total_abs,QFL1,QFL2,QFtotal,E_L1_[Wh],E_L2_[Wh],E_L3_[Wh],E_total_[Wh]
2020-05-15 00:00:00,13:30:00.000,60.006,128.945,128.835,257.78,0.02,1.614,1.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.073,99.901,44.777,20.075,8.255,5.564,11.899,4988.269,4988.269,2176.895,2176.895,7165.163,7165.163,5763.076,2583.95,9339.364,0.866,0.866,0.842,0.842,0.767,0.767,0.501,0.539,0.641,831.3781666666666,362.81583333333333,,1194.194
2020-05-15 00:00:00,13:40:00.000,60.005,128.981,128.893,257.874,0.02,1.63,1.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.063,99.908,42.965,22.047,8.419,5.362,13.186,4896.627,4896.627,2405.956,2405.956,7302.583,7302.583,5532.748,2839.736,9102.644,0.885,0.885,0.847,0.847,0.802,0.802,0.466,0.531,0.597,816.1045,400.99266666666665,,1217.0971666666667
2020-05-15 00:00:00,13:50:00.000,60.014,128.989,128.911,257.9,0.021,1.618,1.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.065,99.909,40.744,21.887,8.915,6.257,14.733,4670.262,4670.262,2448.769,2448.769,7119.031,7119.031,5251.478,2810.087,8682.514,0.889,0.889,0.871,0.871,0.82,0.82,0.457,0.491,0.572,778.377,408.12816666666663,,1186.5051666666666
2020-05-15 00:00:00,14:00:00.000,60.02,129.086,129.028,258.11400000000003,0.02,1.602,1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.083,99.914,38.736,22.04,9.215,5.437,17.786,4384.361,4384.361,2386.15,2386.15,6770.512,6770.512,4991.157,2837.924,8335.299,0.878,0.878,0.841,0.841,0.812,0.812,0.478,0.541,0.583,730.7268333333333,397.69166666666666,,1128.4185
2020-05-15 00:00:00,14:10:00.000,60.016,129.168,129.062,258.23,0.02,1.582,1.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.162,99.91,42.985,19.872,8.35,5.209,13.459,4842.964,4842.964,2083.279,2083.279,6926.242,6926.242,5538.518,2564.713,9004.47,0.874,0.874,0.812,0.812,0.769,0.769,0.485,0.583,0.639,807.1606666666667,347.21316666666667,,1154.3738333333333
2020-05-15 00:00:00,14:20:00.000,60.012,129.442,129.35,258.79200000000003,0.02,1.563,1.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.07,99.916,40.693,19.771,8.301,5.121,13.689,4630.82,4630.82,2071.796,2071.796,6702.616,6702.616,5250.066,2557.208,8591.261,0.882,0.882,0.81,0.81,0.78,0.78,0.471,0.586,0.626,771.8033333333333,345.29933333333327,,1117.1026666666667
2020-05-15 00:00:00,14:30:00.000,60,129.687,129.585,259.27200000000005,0.02,1.565,1.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.079,99.916,42.394,20.411,9.366,5.054,15.75,4865.304,4865.304,2168.054,2168.054,7033.358,7033.358,5492.658,2643.349,8960.957,0.886,0.886,0.82,0.82,0.785,0.785,0.464,0.572,0.62,810.884,361.34233333333333,,1172.2263333333333
2020-05-15 00:00:00,14:40:00.000,60.01,129.952,129.852,259.804,0.02,1.565,1.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.097,99.924,40.924,20.073,10.505,5.269,17.722,4804.501,4804.501,2149.176,2149.176,6953.677,6953.677,5303.593,2604.289,8680.869,0.906,0.906,0.825,0.825,0.801,0.801,0.424,0.565,0.599,800.7501666666667,358.19599999999997,,1158.9461666666666
2020-05-15 00:00:00,14:50:00.000,60.012,130.117,129.98,260.097,0.02,1.573,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.082,99.895,50.196,22.98,8.353,5.777,12.808,5811.355,5811.355,2647.135,2647.135,8458.49,8458.49,6507.104,2972.855,10565.452,0.893,0.893,0.89,0.89,0.801,0.801,0.45,0.455,0.599,968.5591666666666,441.18916666666667,,1409.7483333333332
2020-05-15 00:00:00,15:00:00.000,60.015,130.047,129.935,259.98199999999997,0.02,1.577,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.061,99.897,48.903,25.299,8.514,5.677,14.591,5739.792,5739.792,2944.844,2944.844,8684.637,8684.637,6346.217,3285.833,10444.77,0.904,0.904,0.896,0.896,0.831,0.831,0.427,0.444,0.556,956.6320000000001,490.8073333333333,,1447.4393333333333
